business_id,name,address,state,postal_code,stars,categories,city
l5Jkkp-5EF07RrxrqiF6bA,Jimmy John's,5833 Forbes Ave,PA,15217.0,2.5,"Delis, Food, Food Delivery Services, Sandwiches, Restaurants, Fast Food",pittsburgh
c4zZtYOWyw0CC2GfuN8vFg,Sports Fanatics,31640 Vine St,OH,44095.0,3.5,"Sports Bars, American (Traditional), Nightlife, Fast Food, Restaurants, Bars",willowick
drOg_1itB7YGuMH-Ks-tvg,Dragon Garden Express,10665 W Indian School Rd,AZ,85323.0,3.5,"Restaurants, Chinese",avondale
T3phaFF7ihJk1YsU23r1rQ,Cabin Whiskey & Grill,9868 W Northern Ave,AZ,85345.0,3.5,"Restaurants, American (New), Bars, American (Traditional), Mexican, Whiskey Bars, Nightlife, Tacos",peoria
x_eIYAOPCSM1BKvID2Vcbg,Vig Deli,12300 Las Vegas Blvd S,NV,89044.0,3.5,"Delis, Buffets, Seafood, Restaurants, American (New), Sandwiches",henderson
j7LCI60GYN1KxXRiy_LMkA,Sonic Drive-In,3330 E Thomas Ave,AZ,85018.0,2.0,"Ice Cream & Frozen Yogurt, Burgers, Fast Food, American (Traditional), Food, Restaurants",phoenix
xgqV-EAOOQJ0L_I-K6nXMg,"The Rock House Tavern, Billiards and Cafe",2699 Aberdeen Blvd,NC,28054.0,3.0,"Bars, Music Venues, Sports Bars, American (New), Cafes, Restaurants, Arts & Entertainment, Nightlife",gastonia
HwEDsb1xtRBTuFwATTRjpA,The Cheesecake Factory,"3111 W Chandler Blvd, Ste 2100",AZ,85226.0,3.0,"Food, American (New), Restaurants, Desserts, Seafood, Salad, American (Traditional)",chandler
ESIGmCLS5RgOLCWN7e8TFQ,McDonald's,1349 E Tallmadge Ave,OH,44310.0,1.0,"Restaurants, Food, Coffee & Tea, Fast Food, Burgers",akron
mVbGnu5VsAG79b0fMoKItA,McDonald's,1630 Penn Ave,PA,15222.0,2.0,"Hot Dogs, Burgers, Restaurants, Fast Food, Coffee & Tea, Food",pittsburgh
tJ9-u9MfpVbX4X2miIJ71w,Hokkaido Teppanyaki Steak House,"3555 S Town Center Dr, Ste 101",NV,89135.0,4.0,"Steakhouses, Teppanyaki, Seafood, Bars, Japanese, Sushi Bars, Nightlife, Lounges, Restaurants",las vegas
MN9RMoV35ReHFIHpRv3WZQ,McDonald's,411 N Val Vista,AZ,85205.0,1.5,"Food, Fast Food, Burgers, Restaurants, Coffee & Tea",mesa
mgBoUpAhaxAI0kpTIcl9JQ,Dairy Queen,7015 Wilkinson Blvd,NC,28012.0,3.0,"American (Traditional), Desserts, Restaurants, Food, American (New), Fast Food, Ice Cream & Frozen Yogurt",belmont
S310MmyxCiqpwiyBAh51Bw,Coco's Bakery Restaurant,15955 W Clearview Blvd,AZ,85374.0,3.0,"Bakeries, Restaurants, Breakfast & Brunch, American (Traditional), American (New), Food",surprise
iT_u1VSw03Mr9ze5oJsGew,Uncle Maddio's Pizza Joint,"101 S Tryon St, Ste 8",NC,28202.0,4.0,"Breakfast & Brunch, Salad, Diners, Pizza, Restaurants",charlotte
Iw9k29FJCZ0fC68oxK1NtA,Taco Tonto's,123 Franklin Ave,OH,44240.0,4.0,"Mexican, Restaurants",kent
qdUCIK49pCS7BfDEClpdhQ,McDonald's,2225 W Deer Valley Rd,AZ,85027.0,2.0,"Coffee & Tea, Fast Food, Burgers, Food, Restaurants",phoenix
FXCnmBZvK_7vaXOIv8txmw,Smokin Thyme Kitchen,14201 Madison Ave,OH,44107.0,4.0,"Burgers, Food, Sandwiches, Restaurants, Barbeque, Food Delivery Services",lakewood
Wy22f6GIK_L00NmTv2LpWg,Pizza Hut,2002 E Carson St,PA,15203.0,2.0,"Pizza, Restaurants, Chicken Wings, Italian",pittsburgh
AcF2XeufMmKG_-y-Bu-_1A,Wienerschnitzel,1760 South Rainbow Blvd,NV,89102.0,3.5,"Fast Food, Restaurants, Hot Dogs, Sandwiches",las vegas
pEjXieTk_BuogUhuBTIn6w,Fireside Caribbean Restaurant,796 Penn Ave,PA,15221.0,4.0,"Restaurants, Caribbean",pittsburgh
D4Y0K_IHImGngs-rnNiEXw,Office,8800 Pearl Rd,OH,44136.0,3.5,"Restaurants, Dive Bars, Pizza, Bars, Nightlife",cleveland
0tjGVR1OxQSd_MQY9rOIOw,Papa John's Pizza,15170 W Bell Rd,AZ,85374.0,2.5,"Restaurants, Pizza",surprise
A21FJqt8jIE6w0hdzmvnmg,Cafe Zinho,238 Spahr St,PA,15232.0,4.0,"Restaurants, Portuguese, Mediterranean",pittsburgh
aMF8cG445ONPRKBsBYqofg,Breakfast Club- CityScape,2 E Jefferson St,AZ,85004.0,4.0,"Food, Coffee & Tea, Restaurants, American (Traditional), Breakfast & Brunch, Diners",phoenix
0W_pPAiTXgazY2mtX6o0_w,Portillo's Hot Dogs,10574 N 90th St,AZ,85258.0,4.0,"Hot Dogs, Fast Food, Burgers, Salad, American (Traditional), Restaurants",scottsdale
-_O0VCqTfHWwweJsj7khNg,Chipotle Mexican Grill,"371 Howe Rd, Ste C",OH,44221.0,3.5,"Mexican, Restaurants, Fast Food",cuyahoga falls
NyOaA9zJ_59E8ch5HgHofw,Tropical Smoothie Cafe,"7580 South Las Vegas Boulevard, Suite  # 100",NV,89123.0,3.0,"Restaurants, Sandwiches, Food, Juice Bars & Smoothies",las vegas
kLWWS2n4X8J8Szy_xVTPHQ,Chicagoland Hotdogs & More,"1152 N Power Rd, Ste 105",AZ,85205.0,4.0,"Restaurants, Food, Sandwiches, Imported Food, Specialty Food, Ice Cream & Frozen Yogurt, Hot Dogs, Ethnic Food",mesa
i6CxDaUKAj-HKWijwY9yGg,Tai Pan,15412 W High St,OH,44062.0,4.0,"Restaurants, Chinese",middlefield
5Y18eps2VRmnXaBgzoKW_A,Olive Oil Pizzeria & More,596 W Pike St,PA,15317.0,3.0,"Pizza, Restaurants",canonsburg
q_B7QQi1FzmT4Axw6ZrnJA,Law Office of James J Gentile,"4035 W Chandler Blvd, Ste 4",AZ,85226.0,4.0,"Food, Lawyers, Business Consulting, Tax Services, Professional Services, Wills, Trusts, & Probates, Estate Planning Law, Bankruptcy Law, Pizza, Tax Law, Restaurants, Ice Cream & Frozen Yogurt, Financial Services",chandler
lRL7x-HMBscWyELxEVq85w,Caveman Burgers,"430 E Bell Rd, Ste 103",AZ,85022.0,4.0,"Restaurants, Burgers",phoenix
grtgCs-Ni4lTIJJr3dOu_w,Gioninos Pizzeria,14 S Main St,OH,44262.0,3.5,"Restaurants, Pizza",munroe falls
UYl1E89YKycpAKSDqLso_g,Linda's Hoosier Cafe,"5050 E University Dr, Ste 101",AZ,85205.0,3.0,"Diners, Coffee & Tea, Breakfast & Brunch, Food, American (Traditional), Restaurants",mesa
lw3E5vaRVO87KEbDNhyfjQ,David's Grill & Bar,1001 Lakeside Ave,OH,44114.0,3.0,"Restaurants, Salad, Bars, Sandwiches, Delis, Nightlife, American (Traditional)",cleveland
aSDQk0wjskLdQRFg2TBt_A,Eggs-R-Us,"2350 Noblestown Rd, Ste 13",PA,15205.0,3.5,"Restaurants, Breakfast & Brunch",pittsburgh
2pzfPQ6-A3OL9yHhgWhuNg,McDonald's,5998 N Granite Reef Rd,AZ,85250.0,2.0,"Restaurants, Burgers, Coffee & Tea, Food, Fast Food",scottsdale
zm8u9z2KCwEkNiCD59UQ3Q,Brown Bag Burgers & Beer,4326 Leavitt Rd,OH,44053.0,4.0,"Restaurants, Bars, Burgers, Nightlife, Beer Bar",lorain
W5l5_CmHd-n1CDTHdEkYTw,Pita Heaven,"2580 W Chandler Blvd, Ste 3",AZ,85224.0,4.0,"Middle Eastern, Restaurants, Mediterranean, Greek",chandler
cKOyrwvEZJenBYXbwYYt1Q,El carbonero restaurant and pupuseria,"3375 S Decatur Blvd, Suit 9",NV,89102.0,5.0,"Salvadoran, Latin American, Restaurants",las vegas
TXSS8HmvSVDQdNNqB-4INA,BIBIBOP Asian Grill,"511 Park Ave, Ste 149",OH,44122.0,4.5,"Asian Fusion, Restaurants, Food",orange
Bh3fRjirjRYDl2tufa42UA,Tacotarian,"6135 S Ft Apache Rd, Ste 402",NV,89148.0,4.5,"Vegan, Mexican, Restaurants, Tacos",las vegas
VdYls1JmUyqKYmIKgr34YQ,Lakeside Grill Estrella,17665 W Elliot Rd,AZ,85338.0,5.0,"Restaurants, Burgers, Mediterranean, Steakhouses, Breakfast & Brunch, Food, Beer, Wine & Spirits, Gluten-Free, American (New), American (Traditional)",goodyear
anrLWKAKm3hFLcJpbhEDUg,IHOP,9651 Trailwood Dr,NV,89134.0,2.5,"Coffee & Tea, American (New), Burgers, Breakfast & Brunch, American (Traditional), Restaurants, Food",las vegas
5wTs_RnU7XE_S2uw20kU9A,McDonald's,701 E Horizon,NV,89015.0,2.0,"Coffee & Tea, Fast Food, Food, Restaurants, Burgers",henderson
DIxgItsSI9QwX9H8lVptYg,China A Go Go,"10450 W Cheyenne Ave, Ste120",NV,89129.0,4.5,"Chinese, Restaurants, Thai, Japanese",las vegas
u1m3qTIrhZhwNjMT6n-M8g,Rita's Restaurant & Cantina,1264 W University Dr,AZ,85201.0,4.5,"Nightlife, Restaurants, Seafood, Bars, Mexican",mesa
4jm-et6RMcjOkmrC_IcuCg,Mariscos Sinaloa,"3135 S 48th St, Ste 110",AZ,85282.0,3.5,"Mexican, Food, Restaurants",tempe
r6b0IpBN8d-I4oe3RBL95A,Malena's Yogurt Plus,3300 S Las Vegas Blvd,NV,89109.0,2.0,"Creperies, Food, Ice Cream & Frozen Yogurt, Desserts, Restaurants, Juice Bars & Smoothies",las vegas
Hu4982iLVNhBy3HI3s_22g,Del Taco,180 N Pecos Rd,NV,89074.0,3.5,"Restaurants, Mexican",henderson
XqRY9T8s0JhdehfSmXhCxw,Yellowtail Sushi & Steak,18255 N 83rd Ave,AZ,85308.0,4.0,"Steakhouses, Sushi Bars, Restaurants, Bars, Nightlife",glendale
muefnimyq_3KIdEouJFvrA,Sir Veza's Taco Garage,3111 W Chandler Blvd,AZ,85226.0,3.5,"Restaurants, Mexican, Diners",chandler
njAKI1RSggY0Izay-xwJSw,Arby's,4521 N Rancho Dr,NV,89130.0,2.5,"Restaurants, Fast Food, Sandwiches, American (Traditional)",las vegas
l0v1AdiwMIEP0zpcSmxm1Q,Tim Finnegan's Irish Restaurant and Pub,17045 N 59th Ave,AZ,85308.0,4.5,"Sports Bars, Pubs, Music Venues, Irish Pub, Restaurants, Irish, Burgers, Bars, Nightlife, Arts & Entertainment",glendale
gGeC3-QX-ZH1kxnpmUwQ9A,China House,"2001 Lincoln Way, Ste 9",PA,15131.0,2.5,"Chinese, Restaurants",white oak
m38_eIvoBs8QSCk3hniEdg,Panera Bread,10037 Broadview Rd,OH,44147.0,3.0,"Soup, Breakfast & Brunch, Salad, Bagels, Sandwiches, Food, Restaurants",broadview heights
8vA1d9_w4hBjOcrM7mNWFg,Boston Market,4716 E Ray Rd,AZ,85044.0,3.5,"Comfort Food, Restaurants, American (Traditional), Barbeque",phoenix
CXpxYHAvxdCKVZt8339-zA,Winking Lizard Tavern,1355 Som Ctr Rd,OH,44124.0,3.5,"American (New), Barbeque, Restaurants, Bars, Nightlife, Pubs",mayfield heights
TIWuQaqown-dCb9FojdN5g,Sol,38257 Glenn Ave,OH,44094.0,3.5,"Tapas/Small Plates, Spanish, Beer, Wine & Spirits, Restaurants, American (New), Food, Latin American",willoughby
rFts3K15URoBWEmtZW9Whg,The Hop Stop Diner,7013 N 58th Ave,AZ,85301.0,3.5,"Restaurants, Diners, American (Traditional)",glendale
WS0WI4-MV_Kcg-vcWuZGQQ,Subway,5818-C4 Highland Shoppes Dr,NC,28269.0,2.0,"Fast Food, Sandwiches, Restaurants, Salad",charlotte
dsq1nprmAXzwaOAFVfBE-w,The Wright Place,34300 Chardon Rd,OH,44094.0,3.0,"Restaurants, American (Traditional)",willoughby hills
zhVrl8N_zMW8f9NuoluG6Q,Freddys Frozen Custard & Steakburgers,2065 E Baseline Rd,AZ,85234.0,3.5,"Fast Food, Burgers, Restaurants, Food, Ice Cream & Frozen Yogurt",gilbert
o13eH93qmWVNFZogkjhd9w,Courier Cafe,111 N Race St,IL,61801.0,4.0,"American (Traditional), Burgers, Cafes, Food, Breakfast & Brunch, Restaurants, Ice Cream & Frozen Yogurt, Local Flavor",urbana
BcLFIr4wtd3GQ3fnz15yDQ,DiAnoia's Eatery,2549 Penn Ave,PA,15222.0,4.5,"Restaurants, Delis, Sandwiches, Italian",pittsburgh
NqPMaPwfOKs35sgSX857GA,Giant Eagle,5231 Detroit Rd,OH,44054.0,3.0,"Grocery, Bakeries, Shopping, Drugstores, Flowers & Gifts, Fashion, Food, Florists, Restaurants, Department Stores",sheffield lake
Hgcj-_rcTfHIEbHMUpDs4w,Moe's Southwest Grill,3029 Graham Rd,OH,44224.0,3.0,"Salad, Restaurants, Caterers, Tex-Mex, Mexican, Event Planning & Services, Fast Food",stow
R04xgckeoM4d2AR9X4bL5Q,Jet's Pizza,"2712 W Mallard Creek-Church Rd, Ste 420",NC,28262.0,4.0,"Restaurants, Pizza",charlotte
35f1ztouVmQYUqHpO7bHZw,Plata's Restaurant at Bridges Golf Course,2702 Shopko Dr,WI,53704.0,3.0,"Active Life, Restaurants, American (Traditional), Fish & Chips, Bars, Sports Bars, Seafood, Golf, Nightlife",madison
X-lafoQUQukcmuREvFnjTg,Pinstripes,"111 Park Ave, Ste 105",OH,44022.0,3.5,"Nightlife, American (New), Event Planning & Services, Active Life, Restaurants, Bowling, Cocktail Bars, Venues & Event Spaces, Bars",orange
pHDLRIG2Xu1_1mkGAbyEmw,Harris Grill,5747 Ellsworth Ave,PA,15232.0,3.5,"Wine Bars, Diners, Burgers, Bars, Restaurants, Pubs, Seafood, Nightlife, Lounges, American (Traditional)",pittsburgh
9BQGpsIRhs9cRHuGh9xuJw,Toko Japanese Steak House,1855 State Route 59,OH,44240.0,3.5,"Steakhouses, Restaurants, Asian Fusion, Japanese, Ramen",kent
qSQWoKgldxhMG9CKwwzt9g,Bob's Restaurant,13230 Highway 601,NC,28107.0,3.5,"American (Traditional), Restaurants",midland
osDf5vkpammUvYca4P5z2g,Taco Bell,6708 W. Deer Valley Road,AZ,85310.0,1.5,"Restaurants, Fast Food, Mexican, Tex-Mex",glendale
mXYVVcDVxifAFU9oXQ3mXg,Rosati's Pizza,"4206 E Chandler Blvd, Ste 34",AZ,85048.0,3.0,"Pizza, Restaurants",phoenix
DFb1yJLwBx5M48mP4jhAOQ,Dewar's Clubhouse,5757 Wayne Newton Blvd,NV,89119.0,1.5,"American (Traditional), Restaurants",las vegas
QCCVxVRt1amqv0AaEWSKkg,Esther's Kitchen,1130 S Casino Center Blvd,NV,89104.0,4.5,"Cocktail Bars, Bars, Pizza, American (New), Nightlife, Breakfast & Brunch, Italian, Tuscan, Soul Food, Restaurants",las vegas
ufmokEGxGqEWIdvIVsNg_Q,Hafez Persian Cousine,230 S Rainbow Blvd,NV,89145.0,4.5,"Middle Eastern, Mediterranean, Restaurants, Persian/Iranian, Vegetarian",las vegas
VuCrxI61nT30OndMcrPgkA,Sip Coffee & Beer House,3617 N Goldwater Rd,AZ,85251.0,4.5,"Food, Beer, Wine & Spirits, American (Traditional), Coffee & Tea, Cocktail Bars, Wine Bars, Bars, Nightlife, Breakfast & Brunch, Restaurants, Pubs",scottsdale
g9CkaSV302relUaOnXczyA,McDonald's,5255 S Power Rd,AZ,85212.0,2.0,"Food, Coffee & Tea, Fast Food, Burgers, Restaurants",mesa
VB-Cw7YKC9SWlzR4KUyGlA,Boston's Bar & Grille,1730 E Elliot Rd,AZ,85284.0,3.0,"Restaurants, Nightlife, Bars, Sports Bars, American (Traditional)",tempe
ZmHTzhLol5qqhl1nP-1wEA,Sirna's Pizza,11782 E Washington,OH,44023.0,4.5,"Restaurants, Pizza, Italian",auburn township
q3oJ6bNRV3OoJrwc95GOwg,Dirt Dog,"8390 S Rainbow Blvd, Ste 100",NV,89139.0,4.5,"Hot Dogs, Street Vendors, Food, Restaurants, American (Traditional), American (New), Desserts, Gastropubs",las vegas
M3_5NSkpAXsvN2g4Bqrcsg,Subway,"6125 W Tropicana Ave, Ste D",NV,89103.0,2.0,"Restaurants, Sandwiches, Fast Food",las vegas
dGFrCnwIUEdi-zxkwDoezQ,Domino's Pizza,"6170 S 51st Ave, Ste 101",AZ,85339.0,2.5,"Food Delivery Services, Food, Chicken Wings, Restaurants, Sandwiches, Pizza",phoenix
FGy4UJ1Qri_KruPZiPmWYQ,Viva Chicken,12206 Copper Way,NC,28277.0,4.5,"Restaurants, Caterers, Event Planning & Services, Peruvian",charlotte
8dRTawvY9n8yHPr-Q-XlsQ,Falbo Bros Pizzeria,2411 Allen Blvd,WI,53562.0,4.5,"Pizza, Restaurants",middleton
oX7lSVsg4j7-SrSZVGWVnA,Babbo Italian Eatery,20211 N 67th Ave,AZ,85308.0,3.5,"Italian, Restaurants",glendale
B0XmPmiqhTx75cvZgpyonQ,Jimmy John's,"5890 W Thunderbird Rd, Ste 103",AZ,85306.0,2.5,"Food, Food Delivery Services, Delis, Restaurants, Fast Food, Sandwiches",glendale
gc78dwGe4EP6resjJHJEbA,Nick's,23417 N Pima Rd,AZ,85255.0,3.5,"Italian, Restaurants",scottsdale
Aczj1nrVaMKT4kBDltz5sA,Honey Hut,922 Pearl Rd,OH,44212.0,4.0,"Food, Restaurants, Ice Cream & Frozen Yogurt, Specialty Food, Desserts",brunswick
_iEl9sCLsvXEFHUWPvgsAg,Chico Malo,"50 W Jefferson St, Ste 100",AZ,85004.0,4.0,"Tapas/Small Plates, Tapas Bars, Restaurants, Mexican",phoenix
LkmrqzFEImqzfKbJxSrwEA,Hot Noodles Cold Sake,15689 N Hayden Rd,AZ,85260.0,3.5,"Japanese, Restaurants, Ramen, Noodles",scottsdale
t24NEAmx2PBVvC84lQmXwA,Padre Murphy's,4338 W Bell Rd,AZ,85308.0,3.0,"Burgers, Sandwiches, Restaurants, Sports Bars, Bars, Nightlife",glendale
c3Ax5jq5kyekKWUgiaVJSw,Papa John's Pizza,"7001 N Scottsdale Rd, Ste 162",AZ,85250.0,1.5,"Pizza, Restaurants",scottsdale
9S5hEYGopJF1I6VglhkUhQ,Nanay's,"2390 N Alma School Rd, Ste 103",AZ,85224.0,4.0,"Restaurants, Venues & Event Spaces, Filipino, Event Planning & Services, Caterers",chandler
Alot-Zft1rCMu35c8ZpZBg,Nephew's,1675 Diagonal Rd,OH,44320.0,5.0,"Restaurants, American (Traditional)",akron
8WwGP-B3Zxh_03FxZ3gC-g,Birrieria Obregon,3146 W Van Buren St,AZ,85009.0,4.5,"Restaurants, Mexican",phoenix
pWXVTPjNeFK0cBRbr-Qq-A,Mandarin Express,66 W Towne Mall,WI,53719.0,3.0,"Chinese, Restaurants, Asian Fusion",madison
hRuJImoZk7U4AnIeqZSQmQ,The Whining Pig - Gilbert,2512 S Val Vista Dr,AZ,85295.0,4.5,"Pubs, Restaurants, Sandwiches, Nightlife, Lounges, Desserts, Food, Wine Bars, Beer Bar, Bars",gilbert
nQ7SjLwN2gqn2Qm9shjc3g,Luna Street Tacos & Hot Dogs,9205 E Main St,AZ,85207.0,4.5,"Food Stands, Hot Dogs, Mexican, Tacos, Street Vendors, Food Trucks, Restaurants, Food",mesa
j1BlN-b1xENkNGkd92Fqxw,Domino's Pizza,"3875 W Ray Rd, Ste 10",AZ,85226.0,2.5,"Pizza, Restaurants, Sandwiches, Chicken Wings",chandler
vEb2SmLVYLm4YoO0uJZzww,Conti's Bar & Grill,155 S Power Rd,AZ,85207.0,3.0,"Restaurants, Nightlife, Bars, American (Traditional), Sports Bars",mesa
yY2fvUV7g5yAHIKcUfJqIA,The Great American Bagel Bakery,Charlotte Douglas International Airport,NC,28208.0,2.0,"Sandwiches, Bagels, Food, Restaurants",charlotte
CYKvEc30_ujFBfgoSIawUw,Irish Pub,317 State St,WI,53703.0,3.5,"Irish, Bars, Nightlife, Pubs, American (Traditional), Restaurants",madison
iLlPXAA6NYTgWaG4DgCNEA,McDonald's,3475 S Las Vegas Blvd,NV,89109.0,3.0,"Food, Coffee & Tea, Burgers, Fast Food, Restaurants",las vegas
zJLkbPcEpYpkbU_aLsXtMQ,The Restaurant at Platinum,211 E Flamingo Rd,NV,89169.0,3.0,"American (New), Restaurants",las vegas
Qf6EnIzKqhXQg4YNkVAqHQ,Red Lobster,200 S Decatur Blvd,NV,89107.0,3.0,"American (Traditional), Seafood, Restaurants",las vegas
w9gi2HA5a7asCwEF65GEWA,Smashburger,2415 E Baseline Rd,AZ,85042.0,3.0,"Restaurants, Sandwiches, American (Traditional), Burgers",phoenix
xlxDYmBKcxivtawHudutRw,Fatburger,777 W Lake Mead Pkwy,NV,89015.0,2.0,"Fast Food, Burgers, Restaurants, American (Traditional), Sandwiches",henderson
fg4tWjjvxUxBaMdKa0YAEw,Pietro's Pizzaria,719 W Ingomar Rd,PA,15237.0,3.0,"Italian, Pizza, Restaurants",pittsburgh
27nh-2hNnNkf2dBk9aeKHQ,C's Restaurant Bakery and Coffee Shop,2550 Allen Blvd,WI,53562.0,4.0,"Restaurants, Food, Bakeries, American (Traditional), Donuts",middleton
F8K9XTK3WN0i4G_EIXzY9g,Rice Paper on 7th,2241 N 7th St,AZ,85006.0,4.0,"Restaurants, Vietnamese",phoenix
HMaxzaWhRg4d9g4e_gDtFg,Chick-fil-A,10032 Charlotte Hwy,SC,29707.0,3.5,"Fast Food, Event Planning & Services, Restaurants, Caterers",indian land
3drQZjrvh8EOJe5aSwYE5w,Pita Pit- Fairview Park,3520 Westgate,OH,44126.0,3.5,"Salad, Mediterranean, Restaurants, Fast Food, Sandwiches, American (Traditional)",fairview park
oGnUASBpfhXLlJcdyv_2ig,Flame Urban Chicken Grill,10330 Saint Clair Ave,OH,44108.0,4.5,"Restaurants, Chicken Wings, Chicken Shop, Fast Food, American (New)",cleveland
doNFUrUKx99ajM5NI-XdsQ,Domino's Pizza,1241 E Chandler Blvd,AZ,85048.0,3.0,"Restaurants, Sandwiches, Chicken Wings, Pizza",phoenix
sKWPbBAEM-XP9U5N5E4fHQ,Eat 'n Park Restaurants,Edgewood Towne Ctr,PA,15203.0,2.0,"American (Traditional), Restaurants",pittsburgh
vUl0QJNtI-Q70eUsQEKlbg,Little Caesars Pizza,"3555 W. Van Buren #109, Ste 109",AZ,85009.0,2.0,"Restaurants, Pizza, Fast Food",phoenix
eGhPPX148Cs3YSXzORz9Jw,Sabores Michoacanos,3050 Cahill Main,WI,53711.0,3.5,"Restaurants, Mexican, Ice Cream & Frozen Yogurt, Fruits & Veggies, Juice Bars & Smoothies, Food, Specialty Food",fitchburg
fpADWrjAQwJJrBMBdBCvJg,Tropical Smoothie Cafe,"445 West Craig Road, #103",NV,89032.0,2.0,"Fast Food, Restaurants, Juice Bars & Smoothies, Cafes, Sandwiches, Food",north las vegas
40cI2Z3mW2CtBmwMui0klw,Poke Hale,"3877 S Gilbert Rd, Ste 102",AZ,85297.0,4.5,"Food, Poke, Seafood, Restaurants, Hawaiian, Asian Fusion",gilbert
pYL9v90z4j3TGuVv5wN0hw,South Philly Steak & Fries,8111 Concord Mills Blvd,NC,28027.0,2.0,"Fast Food, Restaurants",concord
iRhB506lbc0kU5289zyHzg,Bar Symon,1000 Airport Blvd,PA,15108.0,3.5,"American (Traditional), Burgers, Food, Cafes, Bars, Restaurants, Nightlife",coraopolis
lMYs3z3Y7977TVMn6OWObA,Black Bear Diner,2751 N Green Valley Pkwy,NV,89014.0,4.0,"Burgers, Breakfast & Brunch, Restaurants, American (Traditional), Diners",henderson
kfTvilKjXhD_0GmlmKdW_A,Wendy's,2937 Lorain Ave,OH,44113.0,1.5,"Burgers, Restaurants, Fast Food",cleveland
VSNUFYBQ_wOFmRXZ8SeQ4w,S&D Polish Deli,2204 Penn Ave,PA,15222.0,4.5,"Polish, Ethnic Food, Specialty Food, Food, Restaurants, Delis, Caterers, Event Planning & Services",pittsburgh
Gck19imUtC4SF8Ff9w_HGg,Burger King,8903 S Tryon St,NC,28273.0,2.0,"Burgers, Fast Food, Restaurants",charlotte
vIvYGZTHGwUBlHqnr73hGA,Perry's Family Restaurant,2736 N Ridge Rd,OH,44077.0,3.0,"Sandwiches, Restaurants, Salad, American (Traditional)",painesville
TIP1ZWjhAoJwpsNmpneAiQ,Mission Possible Cafe,1516 W Van Buren St,AZ,85007.0,4.5,"Breakfast & Brunch, Restaurants, Mexican, Community Service/Non-Profit, Local Services, Cafes",phoenix
sDJwRKmvlox1d1U8oWRBlQ,Subway,5024 E McDowell Rd,AZ,85008.0,4.0,"Fast Food, Restaurants, Sandwiches",phoenix
UpW3jyJ3_kTG7oDSflwnMA,Archi's Thai Kitchen,6360 W Flamingo Rd,NV,89103.0,4.0,"Steakhouses, Restaurants, Thai",las vegas
nFVqjh-JCOuV2Uci1ZfJ_Q,Leo's Island BBQ,"7665 W Bell Rd, Ste 103",AZ,85382.0,4.5,"Seafood, Barbeque, Hawaiian, Restaurants",peoria
MgrooJRP0xTRnndoSbvvfQ,North Versailles Bowling Center,356 Lincoln Hwy,PA,15137.0,3.0,"Active Life, Food, Venues & Event Spaces, American (Traditional), Salad, Local Flavor, Bowling, Event Planning & Services, Restaurants",north versailles
WCm95Wt2AQicjH3ip-az6A,Subway,13000 S Tryon Rd,NC,28278.0,2.5,"Fast Food, Sandwiches, Restaurants",charlotte
vGPc_edPblKZBQgg_tAoBA,Asian Kitchen,270 Tarentum Bridge Rd,PA,15068.0,4.5,"Restaurants, Asian Fusion",new kensington
4cH0Qq2krJS4tp6LLJcopw,Gréco Fresh Grille,"6400 Monroe-Weddington Rd, Ste G",NC,28104.0,4.5,"Greek, Mediterranean, Restaurants",wesley chapel
paNjgpMDRhNzBj6xzhHPVQ,Habanero's Mexican Grill,2229 S Stoughton Rd,WI,53714.0,4.0,"Mexican, Restaurants",madison
KbgfH1qMvnhMc7MSMZDs1Q,Mikey's Pizza,185 Crocker Park Blvd,OH,44145.0,4.0,"Restaurants, Pizza",westlake
R7C57tGcKu9GfVWd5ruoGA,Marco's Pizza,"3051 S Market St, Ste 103",AZ,85297.0,3.5,"Pizza, Restaurants",gilbert
iZfeH70e_YFLrURT8WuCYQ,El Rodeo,6935 Pearl Rd,OH,44130.0,3.0,"Restaurants, Mexican",cleveland
urSuLlkYXXI5uwtKIxl9ew,Joe Maxx Coffee,"500 E Windmill Ln, Ste 175",NV,89123.0,4.5,"Bagels, Breakfast & Brunch, Patisserie/Cake Shop, Ice Cream & Frozen Yogurt, Vegan, Sandwiches, Coffee & Tea, Cafes, Food, Restaurants",las vegas
OMUe6NNOFEe0VdAouIqAuA,Sofia's Cafe,"3380 Arville St, Ste C",NV,89102.0,3.0,"Italian, Pizza, Mediterranean, Restaurants, Middle Eastern, Soup",las vegas
pHd7QUYFmIt4E4irprwbuw,MAD Greens - Phoenix,"1515 N 7th Ave, Ste 100",AZ,85007.0,3.5,"Wraps, Restaurants, Salad, Sandwiches, Vegetarian, Juice Bars & Smoothies, Food",phoenix
IgMbpvzrpW6Q4R1CvbuLig,Auburn Inn,17755 Ravenna Rd,OH,44023.0,2.5,"Food, Bars, Beer, Wine & Spirits, Nightlife, Restaurants, American (New)",auburn township
Kuv-QSWUtOm5IjAxcFMl8A,Luna Bakery Cafe,2482 Fairmount Blvd,OH,44106.0,4.0,"Custom Cakes, Food, Restaurants, Bakeries, Breakfast & Brunch, Desserts, Cafes",cleveland
BZF2OHvrkW5tWgRXvmTGdg,McDonald's,1237 Nevada Hwy,NV,89005.0,2.0,"Fast Food, Food, Burgers, Restaurants, Coffee & Tea",boulder city
