business_id,name,address,city,state,postal_code,stars,review_count
kDqgPRL75KG4lBxJsYUJlw,El Burro,1113 S Braddock Ave,pittsburgh,PA,15218.0,3.5,52
dSwOo43YKAIvp0PjNXdW2g,McDonald's,"1000 Airport Blvd, Main Terminal, Pittsburgh International Airport",pittsburgh,PA,15231.0,3.0,8
-Wxje8_M3S-0wIwdub9Kug,McDonald's,4302 W Thunderbird,glendale,AZ,85306.0,1.5,35
q_FpKCM8P6cabMZwlOuqTA,McAlister's Deli,"4805 Park Rd, Ste 101",charlotte,NC,28209.0,2.5,42
UUo3yws6zY3OAEVZbirn4g,Peppi's,1721 Penn Ave,pittsburgh,PA,15222.0,4.0,81
r8hF3kwnZzxTo1IYNcI6rg,El Sombrero Mexican Bistro,807 S Main St,las vegas,NV,89101.0,4.5,433
AMGg2n_EV-neHGvzy5h0PQ,Buehler's the Mill Restaurant,3626 Medina Rd,medina,OH,44256.0,3.5,9
fTtkz2RhWNAp6jKiIzXf_A,Capriotti's Sandwich Shop,322 W. Sahara,las vegas,NV,89102.0,4.0,335
zYZPpOqo_2YrLJLOmjlgPQ,Giordano's,12811 N Tatum Blvd,phoenix,AZ,85032.0,3.5,83
qV3z3lBATCdLgV7VslQ-hA,Ninos Pizza,4661 Old William Penn Hwy,monroeville,PA,15146.0,4.5,10
BwOo1dxSxGRCa_HaZZSLrQ,Bagels Forever,2947 University Ave,madison,WI,53705.0,4.5,98
_gMR_YdsMwwKy63-UwjdnA,Ohana Hawaiian BBQ,"7945 S Rainbow Blvd, Ste A",las vegas,NV,89139.0,4.0,72
MjfgD6Okt4_PaOeYNZ-prQ,Al Hamra,"8900 E Pinnacle Peak Rd, Ste E1",scottsdale,AZ,85255.0,3.5,116
6tTv835MSguUBDpDtVRvMA,Taqueria Sabor Queretano,4512 E Washington Ave,madison,WI,53704.0,4.0,103
MVUal1Dl-sUjFUJt7SDeDg,Subway,"6635 W Happy Valley Rd, Ste A102",glendale,AZ,85310.0,3.0,16
xJ94FRxbFwkmpi1hjuWlaw,Rocky's Pizza,10310 Wilmington Rd,huntersville,NC,28078.0,4.0,117
u8CFMZ9rCMDvKGDyqt6MEQ,Cuco's Mexican Restaurant,350 N Century Ave,waunakee,WI,53597.0,2.5,36
Sm2k1ijcnK17Ro5paN2_qQ,Grand Pizza,6731 W Alexander Rd,las vegas,NV,89108.0,4.0,208
D2mh7UebiiWJ1YYPLuXsyQ,Domino's,"9630 University City Blvd, Suite F",charlotte,NC,28216.0,3.0,20
11bhfBbcFypczdz3N_w6iw,Senor Taco,"12958 W Indian School Rd, Ste B1",litchfield park,AZ,85340.0,3.5,99
IS4cv902ykd8wj1TR0N3-A,Raising Cane's Chicken Fingers,110 N Stephanie St,henderson,NV,89074.0,3.5,123
g4M4QrZ4iFpM3PWzcsOeVA,Jimmy John's,"16015 Lancaster Hwy, Ste D",charlotte,NC,28277.0,2.5,20
Rux4-v3zqD5lxCqrSa9Ewg,Royal Myanmar,644 Center Ave,west view,PA,15229.0,4.5,107
B_hU-QEkt5G98pYGdfIrsg,Nobu Tei,30050 Aurora Rd,solon,OH,44139.0,3.5,101
SAYba72hNAaohnBN1f__aA,The Grill,217 Las Vegas Blvd,las vegas,NV,89101.0,3.0,5
N5ezNUAg6Mv1w-XEB150QA,Pizza Hut,740 Cabarrus Ave W,concord,NC,28027.0,3.0,4
Cx5j8-4ZtK9teAcIAOmvzA,Down the Road Lounge,700 Unity Ctr Rd,plum,PA,15239.0,2.5,3
JQ4tpUOOwlrZXSyW4Wlyaw,China Garden,120 E Main St,sun prairie,WI,53590.0,3.5,7
xryhbkUkjPOYzyHTaiCaDA,Ms C's BBQ Chicken N Ribs,4721 W Olive Ave,glendale,AZ,85302.0,3.5,26
DI5lVpHe3xf-IPr_mgzxyg,Rubio's,"15479 W McDowell Rd, Ste 101",goodyear,AZ,85338.0,4.0,98
O_YSJEMk2GzcmnwXWBj74g,McDonald's,1 S Main St,las vegas,NV,89101.0,2.5,24
XQ0RIDqgnkXueL6y1CY3Cg,Pizza Hut,5840 Darrow Rd,hudson,OH,44236.0,1.5,3
m2AEBwg1b0VlsC3n-wqxIg,Domino's Pizza,10710 S Eastern Ave,henderson,NV,89052.0,2.0,33
Lm5xXugCGxDqxD8ZE2MSEA,Subway,"7000 E Mayo Blvd, Ste 1022",phoenix,AZ,85054.0,3.5,26
ePOqi66yPPNbRMqYB5c2HQ,Subway,6585 Ridge Rd,parma,OH,44129.0,2.0,4
1YJ66wFUqtRxRKnCn19uqQ,Bosa Donuts,"4601 E Bell Rd, Ste A5",phoenix,AZ,85032.0,3.0,12
Ipkl7KtlqxCe8bMMkwHwPQ,50's Diner Omelet House,"3050 E Desert Inn Rd, Ste 140",las vegas,NV,89121.0,4.0,330
UDTzKfDLCBKZO2zC9C9YSg,Firehouse Subs,"9335 Center Lake Dr, Ste 130",charlotte,NC,28216.0,3.5,16
OnAzbTDn79W6CFZIriqLrA,Panera Bread,12071 Perry Hwy,wexford,PA,15090.0,2.5,27
onCMGekX98wfe1v_eIhALQ,Pho Gia Dinh,"3002 N Arizona Ave, Ste 1",chandler,AZ,85225.0,4.0,69
yquZns3fydnxOVLk9yIQ8A,Showmars South Park Mall,"4400 Sharon Rd, Ste G-29",charlotte,NC,28211.0,3.0,9
vblct6rMen0wyOqGEy-pNQ,Jersey Mike's Subs,7390 McKnight Rd,pittsburgh,PA,15237.0,2.5,25
5F_uIksIlZnL4D_U9pvRrg,Hounds Hotdogs & Gyros,6851 W 130th St,parma heights,OH,44130.0,4.5,15
AnC6XDe3XgetwyPbcJnYJA,Moe's Original BBQ Waxhaw,8163 Kensington Dr A,waxhaw,NC,28173.0,4.0,39
4dWhd2lHIELpI0XTvs8_8A,Element 41,141 Main St,chardon,OH,44024.0,4.5,23
dZh_YnKaX41cPHg1nTOx-g,Chipotle Mexican Grill,"9301 E Shea Blvd, Ste F102",scottsdale,AZ,85260.0,4.0,49
K3lYaKPdaBim-LCOcmi6Jg,Burgh'ers Brewing,3601 Butler St,pittsburgh,PA,15201.0,4.0,145
tTjw-qqFWC7JgZodcGPCwQ,Hardee's,8428 University City Blvd,charlotte,NC,28213.0,2.0,16
0dr1FgqQSEMbaTu9SDqiIg,China A Go Go,"2101 N Rainbow Blvd, Ste 101",las vegas,NV,89108.0,4.0,232
BiBAQWfc67AFrXC92SrifA,Illini Union Ballroom Dining,1404 W Green St,urbana,IL,61801.0,3.0,8
oCTu8oSITCP6pQzDbB0oSA,Perkins Restaurant & Bakery,"130 W Streetsboro, Unit 1",hudson,OH,44236.0,3.0,13
SwrRrGM-clSCBqC9aZJ1KQ,McCall's Heartland Grill,2000 Las Vegas Blvd S,las vegas,NV,89104.0,4.0,139
Hy0jGDoUwcudX2IbDGWWEA,Royal Thai Grill,321 W McKellips Rd,mesa,AZ,85201.0,4.0,97
V2KKEJ9GF5D-4ykRJMnSaA,Smokey's Tavern,139 Howard St,pittsburgh,PA,15209.0,4.0,4
tCJGEQVqjELLYv3fPNX5Rw,Fleming's Prime Steakhouse - Scottsdale,20753 N Pima Rd,scottsdale,AZ,85255.0,3.5,223
peZSKlIlXBaCeEa-Bb6ndw,Wienerschnitzel,2071 Rock Springs Dr,las vegas,NV,89128.0,4.0,26
Gmkfors9fSxUKcJKSX0BRQ,Subway,"2375 E Tropicana Ave, Ste G",las vegas,NV,89119.0,4.0,15
PKe8Y8BfWdkj82fICEVqiQ,Waffle House,20130 W Catawba St,cornelius,NC,28031.0,3.0,16
_5inlOVvlrCOKcI772RqJQ,Benihana,23611 Chagrin Blvd,cleveland,OH,44122.0,2.0,101
JGlfMP4mjH_gi8UaosjkUg,Filiberto's Mexican Food,1755 W. Main St,mesa,AZ,85201.0,3.0,36
J4fNHmvOIf1jm0x2hsmo7A,Marco's Pizza,22800 Lake Shore Blvd,euclid,OH,44123.0,3.5,5
fzrLcoVywMhMc_vjEigaDg,Sabor Latin Street Grill - South End,1616 Camden Rd,charlotte,NC,28203.0,4.0,4
OWkS1FXNJbozn-qPg3LWxg,Mama Napoli Pizza,,las vegas,NV,89109.0,5.0,8
uEqkWCzfywBb8hCHhTquIA,Il Pizzaiolo,3405 Harts Run Rd,glenshaw,PA,15116.0,3.0,37
XbHi0EQ7hckNV2K_6jutrA,Paradise Bakery & Cafe,4550 E Cactus Rd,phoenix,AZ,85032.0,3.0,15
tcPVY5QCFL_roeouCY5SXQ,McDonald's,626 W Union Hls,phoenix,AZ,85027.0,2.5,22
m3ENrv6bKW8h44bMyBAOOQ,Subway,"2330 W Happy Valley Rd, Ste 1025",phoenix,AZ,85085.0,3.5,16
TfE45_KKAirTrJBKtoKq6A,Wendy's,1051 Graham Rd,stow,OH,44224.0,1.5,13
M_AuwEJTLUEIejktqmDWlg,Popeyes Louisiana Kitchen,3109 E Indian School Rd,phoenix,AZ,85016.0,2.0,30
gotvSVEaPn_qHasAU33ejg,Ruchi Vegetarian South Indian Cuisine,"2051 W Warner Rd, Ste 7",chandler,AZ,85224.0,4.5,239
iWq6qeOnOS6CPmeDP9vyFQ,B Spot At the Q,Quicken Loans Arena Section 125,cleveland,OH,,2.5,11
Car4D_KYnNNSxH9NPwcGAw,Stalzy's Deli,2701 Atwood Ave,madison,WI,53704.0,3.5,102
HJ785L7KY6ClATb1KEiXHg,DQ Grill & Chill,"10410 S Decatur Blvd, Ste 100",las vegas,NV,89141.0,2.5,18
onhURB5hb6tKukQNPcBADw,Wendy's,2226 W Deer Valley Rd,phoenix,AZ,85027.0,4.0,24
t5vvlSgoeHF9uY6VkokmSg,China One - South Durango,"3955 S Durango Dr, Ste B2",las vegas,NV,89147.0,3.0,76
FSnqO-YWUdRb0Xc95nXbvw,Lemongrass Café,8820 S Eastern Ave,las vegas,NV,89123.0,3.5,499
YunXZuZ5jSznbqEjiI3fwg,Mr Hero,31910 Vine St,willowick,OH,44095.0,4.0,8
z2Yivr-C0K0H2sLNXvnZyg,Peace -N- Hominy Q,"403 E Catawba St, Ste 200",belmont,NC,28012.0,4.5,364
ZNgtvtGm3geLUEiLsWR9NQ,Jet's Pizza,920 Park Center Dr,matthews,NC,28105.0,4.0,48
RJ5UZBzWm67j0h6cxV80kQ,Los Cedros Mexican Restaurant,"2585 E Flamingo Rd, Ste 16",las vegas,NV,89121.0,4.5,30
kxDMvdpuatJJLKVgg19Z1Q,Trade Restaurant and Bar,132 E Trade St,charlotte,NC,28202.0,3.5,11
WyZAeMGsjUE7OToI4Jdqfw,Chipotle Mexican Grill,"9240 W Sahara Ave, Ste 150",las vegas,NV,89117.0,3.5,152
FIs33y1BVzzcfrDDHh8O5g,Bangkok Orchid,4662 E Sunset Rd,henderson,NV,89014.0,3.5,138
T_ogWFxPzlUsrqER_Na2mQ,Hilton Garden Inn - Pittsburgh Airport,9600 University Blvd,coraopolis,PA,15108.0,4.5,12
OzcvQqt_copeLRCT2OHrfA,Felipito's Mexican Food,1325 E Tropicana Ave,las vegas,NV,89119.0,3.5,99
Qy_FDRtL-f-syUlEKpg_6A,Teresa's Pizza,4174 Wheatley Rd,richfield,OH,44286.0,2.5,14
TiPk-P69U5_E-6xQiEdGwQ,Culver's,1599 Landmark Dr,cottage grove,WI,53527.0,4.5,6
JgkfjCL1NfMBC_M_hax_3Q,Aloha Kitchen,4466 E Charleston Blvd,las vegas,NV,89104.0,3.5,155
IMoMOGoIDabx_Gnkw4-mmg,Cozumel,5555 Brecksville Rd,independence,OH,44131.0,4.0,152
syK8j95vkxKeHmQ3xyKnPQ,Donatos Pizza,5461 Ridge Rd,parma,OH,44129.0,2.5,18
Iyt5sJVjyCvVS2p8Xw0I6A,Zoes Kitchen,"1055 Metropolitan Ave, Ste 110",charlotte,NC,28204.0,3.5,189
RDB4IbeleUsEaqyItDaYRw,Pizza Hut,9225 Mentor Ave,mentor,OH,44060.0,2.5,3
O7OdYts96d0IgRCGwv_GYQ,Garden Korean Restaurant,"953 E Sahara Ave, Ste E-28",las vegas,NV,89104.0,4.5,68
jdaqp6fW0TqP2TdHatB7Pw,El Tango Latin Grill,14224 Madison Ave,lakewood,OH,44107.0,3.5,107
ZedwJdX1jQ7Hw1CzU3VDLw,La Pizzeria,2188 Murray Hill Rd,cleveland,OH,44106.0,3.5,45
0YXovWpg6DMB2fxlFT0AhA,Hardee's Restaurant,188 S Herlong Ave,rock hill,SC,29732.0,2.0,4
3qb_lWzbbZNqo8ARpkYoxA,Subway,9163 W Union Hills Dr,peoria,AZ,85382.0,2.5,5
xd94CG9wqwLQvPsrSC1l9A,Next Door Brewing Company,2439 Atwood Ave,madison,WI,53704.0,3.5,152
INuaDC5ZT0oDILfUFgIhIA,Old World Deli,1667 Pearl Rd,brunswick,OH,44212.0,5.0,32
azoEjNRQwdqhaVjyk3UrRA,Cascade Cafe,301 Broad St,elyria,OH,44035.0,4.5,19
zHrvBbRMSV9SFqZC6qa20Q,Nikko Japanese Restaurant & Sushi Bar,1300 South Blvd,charlotte,NC,28203.0,3.0,113
tYNK4--H4WDaUBZ13salzA,Jimmy John's,11446 Euclid Ave,cleveland,OH,44106.0,2.5,11
G8Js5hyLykjo8xVfIT4P5Q,Yangtze,133 Main St,chardon,OH,44024.0,3.5,14
Sq7BouKjTovLesy6qewv5A,Great Wall,201 W Main St,monongahela,PA,15063.0,3.5,9
n5jTCFF6LqNIAz6Jx5-3tw,Pei Wei,"10575 S Eastern Ave, Ste 100",henderson,NV,89052.0,3.0,143
MAxm3XjWfrtAOfWqjZ3CUg,King's Cafe,721 N Rancho Dr,las vegas,NV,89106.0,5.0,20
XMEGoJVtQ6EgVox1yTsO8w,Perkins Restaurant & Bakery,4863 Hayes Rd,madison,WI,53704.0,3.0,26
ymyEH_7lZV1ytVsSUGcsag,Compadres,1894 Mentor Ave,painesville,OH,44077.0,4.0,50
t4EnHrsawt4P8-DFz5rF7Q,Turf Grill,2300 Paseo Verde Pkwy,henderson,NV,89052.0,2.5,20
wto3KiT-Mh6rxO_9GBHfbA,Nunzio's Pizza,2000 Las Vegas Blvd S,las vegas,NV,89104.0,3.0,14
B3NEs6mX1CcbrPt50gd4pw,Eggstasy,20775 N Pima Rd,scottsdale,AZ,85255.0,4.5,30
M18hT6GFwcU7nPLPEwab2A,56th St Deli & Market,5619 E Indian School Rd,phoenix,AZ,85018.0,4.5,23
ZjvEgk0VrOsiV21ceex_Yw,Athens Grill,5430 Willow Rd,waunakee,WI,53597.0,4.0,61
E3BTs8yFlVbZd20TknY00A,Jim 'N Nick's Bar-B-Q,13840 Steele Creek Rd,charlotte,NC,28273.0,4.0,315
GsEv2zIzYuGxWqTR2PE6Dw,Ohio Brewing Company,2250 Front St,cuyahoga falls,OH,44221.0,3.0,34
5wr_UtUUdF8L2UlaD1DhNQ,Rice King,2199 Babcock Blvd,pittsburgh,PA,15209.0,3.5,18
ix1F1ekB5RrFG3FRe0_zpA,Lloyd George U.S. Courthouse,"333 Las Vegas Blvd S, Ste 2058",las vegas,NV,89101.0,5.0,6
iShOjmJxkLO-z9Y2HU8evg,Moe's Southwest Grill,10339 Perry Hwy,wexford,PA,15090.0,3.0,16
7BZgV886BjH-1x2CixKI_g,Happy's Pizza,14252 Euclid Ave,east cleveland,OH,44112.0,3.5,11
u7jiuYiz-zVwsh0TGRHUIg,Burrito King,408 E Green St,champaign,IL,61820.0,3.5,45
969_545ulxR1n0kBR76FnQ,Burger King Restaurant,3056 Graham Rd,stow,OH,44224.0,3.5,3
1KhBzrqmU164bss64jR5uA,Rick's Rollin Smoke BBQ & Tavern,"725 Las Vegas Blvd S, Ste 110",las vegas,NV,89101.0,4.0,284
Nk2gNrMDZa9_7gmT3W-zjQ,Thai Taste at University,"2025 E Arbors Dr, Ste 230",charlotte,NC,28262.0,3.5,105
TEvCRTMnOYwQ9Up9lWXxfA,Danny Boys - Tallmadge,10 Tallmadge Cir,tallmadge,OH,44278.0,3.0,21
6oKZoCI_0ePyzfRqSFMBig,Roy's Restaurant,7151 W Ray Rd,chandler,AZ,85226.0,4.0,391
cdRcqdqA4CH6DZk2CIRKwQ,Cafe Pan,3355 Las Vegas Blvd,las vegas,NV,89109.0,2.0,89
v_ubyYwllvUW1No-hKhsbQ,ToScany's,"4960 S Gilbert Rd, Ste B10",chandler,AZ,85249.0,3.5,191
XIyM4s8z3KqxF_aGLOegZw,Loder's Shake Shoppe,6981 Royalton Rd,north royalton,OH,44133.0,3.5,15
UCh5BkHQ2vC7XFG2qOJsFA,Max's Sports Bar,6727 N 47th Ave,glendale,AZ,85301.0,3.0,50
DJEr4QaIcRakvWjyUYBimA,Salt+ A Restaurant,17625 Detroit Ave,lakewood,OH,44107.0,4.5,113
3aJqrnY4u86F5-Fn_vAy-g,Il Primo Pizza & Wings,16880 N Cave Creek Rd,phoenix,AZ,85032.0,3.0,46
ek5cepgrlLiswA0rF6rc7g,Bojangles' Famous Chicken 'n Biscuits,4322 Sunset Rd,charlotte,NC,28216.0,2.0,21
2q98StEpXcKOzNVI4WBmTw,Wolfgang Puck Kiosk,5501 R C Josh Birmingham Pkwy,charlotte,NC,28208.0,3.0,4
u0hZsa4CXeRDy2R4-dyJvg,Buffalo Wild Wings,422 Cox Rd.,gastonia,NC,28054.0,2.5,47
P0Pu_JmIDguHzLXXTeWOpw,Gyros Express,"9301 E Shea Blvd, Ste 109",scottsdale,AZ,85260.0,4.0,95
Zgp2mLww3lVFGrMReJmKKw,Sweet Mango Berea Thai Cuisine,54 Front St,berea,OH,44017.0,4.0,67
TtqvXhjmXXd0nhibRAbpRg,Nozomi Sushi,"2202 W Charleston Blvd, Ste 11",las vegas,NV,89102.0,3.5,122
2jwpM5qhFCf8rpW1LeG7lA,Jimmy John's,"4840 McKnight Rd, Ste C",pittsburgh,PA,15237.0,3.0,7
O8LGIntnNi4tgMyPQT2myg,61C Cafe,1839 Murray Ave,pittsburgh,PA,15217.0,3.5,94
_FXa_6j-6UDsxWo-KX7WvQ,New Mexican Grill,"3107 S Lindsay Rd, Ste 101",gilbert,AZ,85295.0,4.0,424
YwLZ6RDKKhPAoAOP5m_elA,Five Guys,"4803 E Ray Rd, Ste 101",phoenix,AZ,85044.0,3.5,101
cUwNW5NEua_yMcAx-X2sMg,Grumpy's Cafe,2621 W 14th St,cleveland,OH,44113.0,4.0,341
Uxyc9jyxZ_h2awnz5bAVMA,Jersey Mike's Subs,"1743 East Camelback Rd, Ste A-02",phoenix,AZ,85016.0,3.5,62
zp3rZNu-5qonTL3ByPYOUg,Fat Sandwich Company,502 E John St,champaign,IL,61820.0,3.0,91
28D2tIP_K95wZKFKmxYT4Q,Chick-fil-A,11025 Carolina Place Pkwy,pineville,NC,28134.0,3.0,7
E6P0_-D1PG5qw_bxoYkIFA,Nonna's Pizza,4995 Weddington Rd,concord,NC,28027.0,4.0,47
EOUDjT34xPixuxEcEr7sNA,92nd Street Cafe,9160 E Shea Blvd,scottsdale,AZ,85260.0,3.0,149
_0W9-Gkjkcct8vcStBU7iQ,Pasquale's Pizzeria,309 Freeport Rd,pittsburgh,PA,15215.0,3.5,9
Ks2vZq0qCpPQfTnXrZWVBw,Euro Pizza Cafe,"12645 N Saguaro Blvd, Ste 11",fountain hills,AZ,85268.0,3.5,179
BvJD3TvjGFVuJMuZ5D6FUA,Crazy Mocha Coffee,5607 Baum Blvd,pittsburgh,PA,15232.0,3.5,21
TspQ9jCczz436RiJHJQYZw,Fresh Kabob,"1405 E Sunset Rd, Ste 130",las vegas,NV,89119.0,4.0,252
uyFQv-D-E5JfNIu3_xOVww,Erie Street Kitchen,163 W Erie St,kent,OH,44240.0,4.5,41
9qxOJ8fMEFMXR0ihA1xd8A,Frenchi's Deli & Market,449 Atwood St,pittsburgh,PA,15213.0,4.0,5
67zCgILB2h6JoSvFabVe7g,AZ88,7353 E Scottsdale Mall,scottsdale,AZ,85251.0,4.0,714
PZ4F_Nul_xZeqB4xGxDN1w,Park Road Soda Shoppe - Kannapolis,800 Rogers Lake Rd,kannapolis,NC,28081.0,4.0,27
WdANTNmPmuIpBTSTMsrw5Q,Antonio's Pizza,35901 Detroit Rd,avon,OH,44011.0,4.0,20
z_dSEPKwDL9Vtw1LrAAHWQ,Rock Bottom Restaurant & Brewery,7640 W Bell Rd,glendale,AZ,85308.0,3.5,283
N5mcKKdcmwirw1bFhE80Sw,The Living Room Wine Café & Lounge,"4905 E Ray Rd, Ste 107",phoenix,AZ,85044.0,3.5,164
g8dhp6OvPOZb3GZDp-Eohw,Focoso,,phoenix,AZ,85001.0,4.5,12
p5LmGtCNBI74xmwhSmyo8Q,Jade Mountain Tea Company,2611 E Johnson St,madison,WI,53704.0,4.5,112
Zig83ANRB7P41K5i9iKxMQ,Corner Cup Coffeehouse,"3019 Graham Rd, Unit 1",stow,OH,44224.0,4.5,30
a58ItFHWoVwVWDqSH_9bEw,Culver's,8668 E Shea Blvd,scottsdale,AZ,85260.0,3.0,115
Jw9mNU1ibHioRdyGFTafYg,The Original Giovanni’s Pizza on 5th Ave,1504 5th Ave,pittsburgh,PA,15219.0,3.5,16
AcgtsEyOco2WVJLgCGVwQA,Whataburger,1346 S Rural Rd,tempe,AZ,85281.0,3.0,72
-aGDIa9q_1alWtiLIlpjxw,Heavenly Bakeshop and Catering,"2095 N Dobson Rd, Ste 2",chandler,AZ,85224.0,3.5,39
JQwMRgCMZJhIDxec1z7URQ,Sushi Kee,6825 E Main St,mesa,AZ,85207.0,4.0,138
tnG4_L5bZiffTbaFru9EBg,Princess Mediterranean Market & Deli,2620 W Broadway Rd,mesa,AZ,85202.0,4.5,385
hcrjdLHf8UlR-D1-rTEkfw,Open Pitt Barb-B-Que,12335 St Clair Ave,cleveland,OH,44108.0,3.5,38
bFdXX34Ql59hmeuApRBmLg,Burger King,620 E Carefree Hwy,phoenix,AZ,85085.0,1.5,9
1sZRrH4lZwUzeCJabZEBQQ,Adrian's Pizza,7824 Perry Hwy,pittsburgh,PA,15237.0,4.0,10
yWe4rieG7ifkzmbKW9vnjg,Casa Cocina,5255 Boulder Hwy,las vegas,NV,89122.0,3.5,5
XvhSYgpJx6mc5MycXac-Iw,Jimmy John's,"10110 W McDowell Rd, Ste 100",avondale,AZ,85392.0,3.0,64
NfIqgh7zrXLh39mRpZO0RQ,Woodstock BBQ,13362 Madison Ave,lakewood,OH,44107.0,4.0,129
9NDWU7w-Pau6gZwAxnJucw,Red Rim Bistro,1101 N 44th St,phoenix,AZ,85008.0,3.0,4
rEozJ3U7VnUxdrNykFWhqA,The Reef 2,2041 North Arizona Ave,chandler,AZ,85225.0,2.5,47
osQRAGh9UjEmWxIt4bfTKg,Mr Tokyo Japanese Restaurant,10412 E Independence Blvd,matthews,NC,28105.0,4.5,30
Fkpl9XOvqp2MXCAXsC-zWw,Jack In the Box,4866 S Maryland Pkwy,las vegas,NV,89119.0,2.0,29
4zNvBpxABIbXR4GUbwO3Ow,Z's House of Thai,6602 E Cave Creek Rd,cave creek,AZ,85331.0,4.5,218
4L3VJwVqUareUUIGPE2zcw,Shalimar Restaurant,4001 S Decatur Blvd,las vegas,NV,89103.0,3.5,109
UXL5eg0e6W1AZzmX6NAXdg,Brickhouse Tavern,209 Delburg St,davidson,NC,28036.0,3.5,189
tqxS-gA5zhBvdI5lk7kDGg,Maize at the Station,100 N Chestnut St,champaign,IL,61820.0,4.5,42
ZBSiW9qT95tJ2xL9JnHpWw,Sunset Pizzeria Horizon Ridge,1550 W Horizon Ridge Pkwy,henderson,NV,89012.0,4.0,106
Uw4z3M7H4buYtTGBrzFCSg,McDonald's,2851 W Washington,las vegas,NV,89107.0,1.0,38
YWjfWHizWgHSsAPGfQChXw,Sonic Drive-In,4740 E Baseline Rd,phoenix,AZ,85040.0,2.0,26
3awTUGMdUVrwEBkFFOxn9Q,Mancuso's Restaurant,"201 E Washington St, Ste 201",phoenix,AZ,85004.0,4.0,138
dOGLTIMqqQZn8xxBRsU6CQ,Kung Fu Thai & Chinese Restaurant,3505 S Valley View Blvd,las vegas,NV,89103.0,3.5,508
9Wh8GuOO9cbXKd89WAICGg,McDonald's,1844 W Baseline Rd,phoenix,AZ,85041.0,2.0,12
E-pUHcZaIzFQbnWnGHcC7w,Sonic Drive-In,5085 E Tropicana Blvd,las vegas,NV,89122.0,3.0,37
UmuyuqYraoB5WOZiev42IQ,Nellie's Sandwiches & Deli,3524 5th Ave,pittsburgh,PA,15213.0,3.5,36
19LQmaLOi22V5RrI3eB5lA,Pho Binh Minh,"4141 N 35th Ave, Ste 11",phoenix,AZ,85017.0,4.0,44
5tTKSogU3fWO7TlnYrffbA,Wienerschnitzel,6075 South Rainbow Blvd,las vegas,NV,89118.0,3.5,24
OgHGAoToQQsJzPHaHAgV9w,Moe's Southwest Grill,5920 Mayfield Rd,mayfield heights,OH,44124.0,4.0,16
0wW9PasC8pw8SY7rlY3ZKw,Fish King Grill,"500 East Windmill Ln, Ste 145",las vegas,NV,89123.0,4.5,258
YSUPAkyni4qpcHfrMOAEww,Java Cat,3918 Monona Dr,madison,WI,53716.0,4.5,77
F6BsfBmBJCg6X-0jGQbjDA,McDonald's,4440 S Tryon St,charlotte,NC,28210.0,2.0,22
wl0QZqAzr1DelslQ02JGCQ,Cornish Pasty,"960 W University Dr, Ste 103",tempe,AZ,85281.0,4.5,1623
PJ64Zdo0h2mQMmX7cpNJBA,Letty's,2121 Shamrock Dr,charlotte,NC,28205.0,4.0,79
i3JfZmMPX3cnaLJsszoetg,Cracker Barrel Old Country Store,1821 Remount Rd,gastonia,NC,28054.0,3.0,42
Y-Q1nngCx08_qCiqZWxzig,Wasabi,677 Chestnut Commons Dr,elyria,OH,44035.0,4.0,3
1qkKfqhO8z2XMzLLDFE96Q,Kodo Sushi Sake,"15040 N Northsight Blvd, Ste 104",scottsdale,AZ,85260.0,5.0,414
sW3oXGgDbbOC3YkiFKZNMQ,Chipotle Mexican Grill,"20004 N 67th Ave, Ste 500",glendale,AZ,85308.0,3.0,61
oRmCI0p2mvlrGwilJloFTQ,PZA,5501 R C Josh Birmingham Pkwy,charlotte,NC,28208.0,2.5,43
Bwi7OUVrRqCwKfmAO6fq8A,Romeo's Pizza,13349 Snow Rd,brook park,OH,44142.0,3.5,15
HJ6F0WUOc6frOK13voZPIA,Mi Tierrita,"1125 East Sugar Creek Rd, Ste E",charlotte,NC,28205.0,4.0,4
zIELz5s9LknJgaawrwg0Zg,What The Fries,,charlotte,NC,28262.0,5.0,41
Uyob2ixanBqK5uiuvbfGNA,Skinny's Bar and Grill,780 E 222nd St,euclid,OH,44123.0,4.5,13
13-n6Gm0AK0QK28iatttWQ,Laurel Market,114 Cherokee Rd,charlotte,NC,28207.0,4.5,88
lG9YdIb-87LK21XnMKvzFg,Teamoji,617 E Green St,champaign,IL,61820.0,4.5,17
KsYAGLP4yC7FbfixaeCHsA,My Friends Deli & Restaurant,11616 Detroit Ave,cleveland,OH,44102.0,3.5,103
eOhKy_V4DVWDF47G8PmiEw,McDonald's,22291 Euclid Ave,euclid,OH,44117.0,1.5,21
db12Hn9hdoE-Ne4_NsVKSw,Taco Shack,815 W University Dr,tempe,AZ,85281.0,4.0,148
LbeJgPgKKHw5qH0f02NHEQ,Chinatown Inn,520 3rd Ave,pittsburgh,PA,15219.0,4.0,140
g3yEgUCb6IIM1eVCKP5dWw,Nepali Asian Restaurant,2122 Brownsville Rd,pittsburgh,PA,15210.0,5.0,10
_4KoAOFWFBu7xCoKtZfv6A,McAlister's Deli,936 Market St,fort mill,SC,29708.0,3.5,17
zJRJX2-xnxHCUXA5WbBYPA,Godavari Authentic Indian Cuisine,"8624 Camfield St, Ste C",charlotte,NC,28277.0,3.5,81
3sdUVTMBHPiVN5zqZjb1zw,Hibachi Buffet & Grill,9925 E Independence Blvd,matthews,NC,28105.0,3.0,75
